Call  Failure,Complains,Subscription  Length,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Status,Customer Value,Churn
5,0,35,3843,80,7,25,3,0,184.92,0
5,0,35,4335,75,0,20,3,0,176.4,0
5,0,35,6490,93,7,9,5,0,109.245,0
5,0,35,6560,111,253,35,2,0,1438.695,0
5,0,35,6603,70,110,38,2,0,795.285,0
5,0,35,6658,72,103,35,2,0,766.35,0
5,0,35,13593,161,0,39,3,0,550.16,0
5,0,36,305,6,7,2,2,1,45.495,1
5,0,36,305,6,7,2,3,1,40.44,1
5,0,36,305,6,7,2,5,0,15.165,0
5,0,36,873,10,11,4,4,1,49.575,1
5,0,36,1000,12,7,8,2,1,77.04,0
5,0,36,1668,34,13,16,3,1,120.08,1
5,0,36,1913,28,7,6,4,0,66.025,0
5,0,36,2268,35,21,21,4,0,110.075,0
5,0,36,2545,18,7,6,3,0,130.52,0
5,0,36,3893,60,0,33,1,0,217.415,0
5,0,36,3963,85,7,28,3,0,189.92,0
5,0,36,4255,66,7,18,2,0,225.945,0
5,0,36,4310,68,0,15,2,0,197.01,0
5,0,36,6213,99,21,25,2,0,378.54,0
5,0,36,6965,105,25,27,5,0,143.55,0
5,0,37,305,6,7,2,2,1,45.495,1
5,0,37,305,6,7,2,3,1,40.44,0
5,0,37,305,6,7,2,5,0,15.165,0
5,0,37,818,7,7,2,4,1,38.125,1
5,0,37,835,12,9,5,3,1,69.88,0
5,0,37,1120,17,7,11,2,1,82.665,0
5,0,37,1370,40,24,7,3,1,152.4,0
5,0,37,2375,48,157,25,2,0,815.535,0
5,0,37,2765,44,286,16,3,0,1256.36,0
5,0,37,3065,71,7,28,3,0,153.44,0
5,0,37,4008,66,26,37,1,0,367.07,0
5,0,37,6690,87,195,29,3,0,1051.08,0
5,0,37,6745,89,188,26,3,0,1025.36,0
5,0,37,11220,151,9,47,3,0,490.84,0
5,0,37,11275,153,2,44,4,0,290.7,0
5,0,37,14885,172,129,15,2,0,1258.065,0
5,0,38,305,6,7,2,2,1,45.495,1
5,0,38,305,6,7,2,3,1,40.44,0
5,0,38,305,6,7,2,4,1,25.275,1
5,0,38,305,6,7,2,5,0,15.165,0
5,0,38,438,8,7,4,3,1,45.84,1
5,0,38,643,10,11,4,5,0,26.295,0
5,0,38,933,13,16,6,4,1,63.65,1
5,0,38,955,17,15,8,3,1,98.88,0
5,0,38,1065,14,7,9,2,1,80.055,0
5,0,38,1373,21,7,2,4,0,52.35,0
5,0,38,1638,44,0,2,3,1,67.28,0
5,0,38,1845,52,49,25,3,1,271.88,0
5,0,38,2043,40,37,33,3,1,231.32,1
5,0,38,2583,59,11,36,1,0,205.81,0
5,0,38,2638,61,7,33,2,0,152.955,0
5,0,38,3423,78,7,15,3,0,168.04,0
5,0,38,3778,85,7,30,3,0,182.52,0
5,0,38,3833,87,0,27,3,0,156.8,0
5,0,38,4270,80,0,25,3,0,174.0,0
5,0,38,4325,82,0,22,3,0,176.28,0
5,0,38,6593,77,112,40,2,0,804.15,0
5,0,38,6785,103,22,23,5,0,136.32,0
5,0,38,13528,166,0,44,3,0,547.76,0
5,0,38,13583,168,0,41,3,0,550.04,0
5,0,39,305,6,7,2,2,1,45.495,1
5,0,39,553,14,39,8,3,1,178.68,1
5,0,39,563,8,9,4,3,1,58.84,0
5,0,39,580,10,7,2,2,1,58.05,0
5,0,39,758,16,43,8,5,0,76.11,0
5,0,39,1048,19,48,10,4,1,146.675,1
5,0,39,1180,20,7,13,2,1,85.5,0
5,0,39,4245,73,9,20,2,0,234.81,0
5,0,39,5513,90,0,14,3,0,224.12,0
5,0,39,6205,82,172,13,3,0,939.48,0
5,0,39,15260,178,153,32,2,0,1383.21,0
5,0,40,305,6,7,2,2,1,45.495,0
5,0,40,415,10,7,2,3,1,45.0,0
5,0,40,420,12,39,6,3,1,173.28,1
5,0,40,770,17,18,10,3,0,103.48,0
5,0,40,825,19,11,7,3,1,77.76,0
5,0,40,1295,26,39,17,3,1,208.84,0
5,0,40,1665,50,46,21,4,1,157.875,0
5,0,40,2013,50,11,19,3,1,126.52,0
5,0,40,2065,35,271,5,3,0,1168.0,0
5,0,40,2098,54,7,20,2,0,128.34,0
5,0,40,6413,75,109,36,2,0,782.46,0
5,0,40,6680,94,197,31,3,0,1058.96,0
5,0,41,305,6,7,2,3,1,40.44,0
5,0,41,623,11,14,6,3,1,81.36,0
5,0,41,2573,66,13,38,1,0,216.645,0
5,0,41,4065,71,6,16,3,0,189.44,0
5,0,42,393,12,15,8,3,1,76.2,1
5,0,42,598,14,19,8,5,0,37.68,0
5,0,42,738,17,46,10,3,1,214.2,0
5,0,42,888,17,24,10,4,1,82.625,1
5,0,42,2440,41,295,22,3,0,1279.24,0
5,0,42,6500,92,194,27,3,0,1039.68,0
5,0,43,260,10,15,6,2,1,79.65,1
5,0,43,1135,24,15,17,2,1,119.655,0
5,0,43,2393,64,10,34,2,0,155.565,0
5,0,45,578,15,22,10,3,1,111.72,0
5,1,5,1533,15,7,3,3,0,89.92,1
5,1,9,1733,22,7,7,3,0,98.2,1
5,1,11,1193,15,7,2,3,0,76.32,1
5,1,14,1487,25,8,8,3,0,92.48,1
5,1,32,5453,89,14,20,2,0,312.39,1
5,1,35,305,6,7,2,3,1,40.44,1
5,1,37,305,6,7,2,3,1,40.44,1
5,1,37,2765,37,12,18,2,1,180.09,1
5,1,38,305,6,7,2,3,1,40.44,1
5,1,38,933,13,16,6,4,1,63.65,1
6,0,6,1792,19,0,8,3,0,72.44,1
6,0,7,4615,44,212,8,3,0,1034.36,0
6,0,9,4990,50,236,25,3,0,1145.6,0
6,0,9,5828,125,63,34,1,0,673.915,0
6,0,9,8548,163,56,34,4,0,357.775,0
6,0,11,2852,39,23,18,3,0,207.64,0
6,0,13,2673,37,20,14,3,0,188.4,0
6,0,14,8222,160,48,40,4,0,329.55,0
6,0,16,1920,30,25,12,2,0,200.25,0
6,0,16,2608,42,29,19,3,0,222.0,0
6,0,16,2662,44,22,16,3,0,196.24,0
6,0,18,2295,36,49,29,2,0,325.395,0
6,0,21,440,15,0,1,2,1,20.475,0
6,0,23,3450,65,7,21,3,0,168.6,0
6,0,24,280,13,0,1,2,1,13.185,0
6,0,25,395,19,3,5,2,1,32.13,0
6,0,25,625,22,0,2,2,0,29.115,0
6,0,25,3825,71,29,38,3,0,271.84,0
6,0,26,510,25,35,9,3,1,161.4,0
6,0,26,1758,40,39,71,4,0,142.45,0
6,0,26,1813,42,32,68,4,0,126.375,0
6,0,27,1000,28,22,15,2,0,145.26,0
6,0,27,1535,21,29,3,4,1,111.4,0
6,0,27,1560,39,195,11,2,0,949.455,0
6,0,29,1748,47,41,73,4,0,147.375,0
6,0,29,5513,86,11,21,2,0,301.455,1
6,0,30,7010,112,263,29,2,0,1503.99,0
6,0,30,7090,97,13,23,4,0,212.175,0
6,0,30,8810,109,129,40,3,0,872.76,0
6,0,31,1568,45,38,69,5,0,81.195,0
6,0,32,1210,18,38,9,4,1,125.7,0
6,0,32,1970,44,37,21,3,1,228.56,0
6,0,32,2825,49,167,19,2,0,880.83,0
6,0,32,3515,72,17,22,2,0,237.915,0
6,0,32,6718,69,100,36,2,0,755.415,0
6,0,32,6910,95,10,19,5,0,120.075,0
6,0,32,8630,107,126,36,3,0,853.48,0
6,0,33,2875,36,11,17,2,1,180.495,1
6,0,33,2930,38,4,14,2,1,151.56,1
6,0,33,4370,65,0,16,2,0,199.575,0
6,0,33,6850,110,239,29,2,0,1388.7,0
6,0,33,11385,152,1,43,3,0,465.48,0
6,0,34,1790,42,34,17,3,1,209.28,0
6,0,34,3943,86,7,26,3,0,189.16,0
6,0,34,4435,81,0,21,3,0,180.64,0
6,0,34,5323,91,10,19,2,0,288.63,1
6,0,34,5963,91,7,8,3,0,270.16,0
6,0,34,6538,67,97,32,2,0,733.725,0
6,0,34,6805,86,185,27,3,0,1015.64,0
6,0,34,6965,116,271,33,2,0,1538.145,0
6,0,34,13693,167,0,40,3,0,554.4,0
6,0,35,2665,47,143,19,2,0,765.54,0
6,0,35,2698,58,1,34,1,0,157.08,0
6,0,35,3030,22,7,12,3,0,150.08,0
6,0,35,3355,70,0,22,2,0,154.125,0
6,0,35,4190,63,0,12,3,0,170.12,0
6,0,35,6845,100,19,24,5,0,132.675,0
6,0,35,6900,102,12,21,5,0,123.03,0
6,0,35,7080,122,303,37,3,0,1500.08,0
6,0,35,8620,114,128,38,3,0,861.36,0
6,0,35,11760,158,25,60,3,0,576.72,0
6,0,35,15370,177,152,31,2,0,1383.615,0
6,0,35,15425,179,145,28,2,0,1354.68,0
6,0,36,935,18,10,6,3,1,78.12,0
6,0,36,2780,53,175,23,2,0,914.985,0
6,0,36,3145,28,7,16,3,0,154.92,0
6,0,36,3470,76,25,26,2,0,272.07,0
6,0,36,4318,92,23,43,3,0,268.4,0
6,0,36,4810,87,16,38,3,0,259.88,0
6,0,36,6625,84,182,23,3,0,996.36,0
6,0,36,14068,173,14,57,3,0,625.64,0
6,0,37,843,13,8,2,3,1,66.24,1
6,0,37,1048,15,12,2,5,0,33.945,0
6,0,37,1725,47,43,22,3,0,242.88,0
6,0,37,1780,49,36,19,3,1,217.16,0
6,0,37,1858,25,7,4,3,0,103.32,0
6,0,37,2518,56,7,30,2,0,147.33,0
6,0,37,2895,59,207,27,2,0,1064.43,0
6,0,37,3260,34,39,20,4,0,179.85,0
6,0,37,3585,82,57,30,3,0,374.68,0
6,0,37,5803,89,0,8,2,0,265.14,0
6,0,37,6473,72,106,37,2,0,771.525,0
6,0,37,6528,74,99,34,2,0,742.59,0
6,0,38,710,11,8,2,2,1,68.445,1
6,0,38,1310,24,34,23,3,1,189.36,0
6,0,38,1585,25,8,11,2,1,108.45,0
6,0,38,1973,31,7,8,4,0,67.6,0
6,0,38,2550,40,294,21,3,0,1279.6,0
6,0,38,2605,42,287,18,3,0,1253.88,0
6,0,38,3598,56,0,20,1,0,200.97,0
6,0,38,4125,68,3,17,2,0,202.185,0
6,0,38,4180,70,0,14,3,0,170.0,0
6,0,38,5918,95,7,12,3,0,268.52,0
6,0,38,6920,120,279,37,2,0,1572.3,0
6,0,38,11060,149,0,49,4,0,280.225,0
6,0,38,15360,184,154,33,2,0,1392.48,0
6,0,39,1963,44,35,30,3,1,220.28,1
6,0,39,2088,37,39,12,4,0,150.625,0
6,0,39,2113,56,12,20,3,1,134.76,0
6,0,39,4110,78,0,27,3,0,167.52,0
6,0,39,6033,101,39,16,3,0,401.36,0
6,0,39,6560,89,191,28,3,0,1029.96,0
6,0,39,6615,91,184,25,3,0,1004.24,0
6,0,39,13368,164,0,46,3,0,541.28,0
6,0,40,1028,16,15,4,3,1,101.76,0
6,0,40,2453,61,7,35,2,0,144.63,0
6,0,40,2508,63,0,32,2,0,115.695,0
6,0,40,2735,57,183,27,2,0,949.14,0
6,0,40,3100,32,15,20,3,0,185.28,0
6,0,40,3973,62,4,37,2,0,199.575,0
6,0,40,15180,182,151,29,2,0,1370.79,0
6,0,41,1933,54,9,16,3,1,115.48,0
6,0,41,2540,47,296,23,3,0,1287.48,0
6,0,42,518,10,17,8,3,1,89.12,1
6,0,42,723,12,21,8,5,0,42.525,0
6,0,42,1928,35,15,12,4,0,86.575,0
6,0,42,5873,99,15,16,3,0,298.88,0
6,0,43,385,8,17,6,2,1,94.185,1
6,0,43,1260,22,17,17,2,1,134.19,0
6,0,43,2360,45,293,19,4,0,792.625,0
6,0,45,703,13,24,10,3,1,124.64,0
6,1,8,1613,17,7,4,3,0,93.2,1
6,1,11,1548,22,5,9,3,0,82.8,1
6,1,11,1602,24,0,6,3,0,65.04,1
6,1,27,1505,37,202,14,2,0,978.39,1
6,1,30,1495,44,204,16,2,0,987.255,1
6,1,31,5333,84,8,17,2,0,279.765,1
6,1,32,1315,42,201,12,3,0,858.28,1
6,1,34,2153,39,36,32,3,1,231.68,1
6,1,34,2208,41,29,29,3,1,205.96,1
6,1,36,2123,49,10,18,3,1,126.88,0
6,1,36,2178,51,3,15,3,1,101.16,0
6,1,36,2865,43,13,19,2,1,189.36,1
6,1,37,1338,18,17,4,4,1,76.4,1
6,1,37,2143,46,38,34,3,1,239.56,1
6,1,38,2685,41,10,15,3,1,149.04,1
6,1,42,1013,15,26,10,4,1,90.7,1
7,0,9,8673,161,58,34,4,0,365.85,0
7,0,10,4580,40,190,8,3,0,944.8,0
7,0,11,4695,46,222,12,3,0,1077.64,0
7,0,12,2773,43,21,15,3,0,196.64,0
7,0,12,4810,52,254,16,3,0,1210.48,0
7,0,12,8513,159,34,34,4,0,301.8,0
7,0,13,8627,165,66,38,4,0,384.8,0
7,0,13,8628,165,66,38,4,0,384.825,0
7,0,14,3148,49,45,32,3,0,307.88,0
7,0,14,8743,171,98,42,5,0,280.71,0
7,0,15,4650,50,230,16,3,0,1108.0,0
7,0,15,5488,125,57,25,1,0,622.215,0
7,0,17,2447,40,13,21,3,0,151.48,0
7,0,19,1885,26,7,12,2,0,117.495,0
7,0,20,2000,32,35,16,3,0,221.28,0
7,0,21,2115,38,67,20,3,0,354.12,0
7,0,23,1110,27,21,14,2,0,145.665,0
7,0,23,1165,29,14,11,2,0,116.73,0
7,0,23,1873,39,29,69,4,0,120.3,0
7,0,24,1620,36,192,12,2,0,938.52,0
7,0,24,1955,36,43,20,3,0,251.64,0
7,0,25,1693,37,26,65,5,0,64.95,0
7,0,26,1100,34,23,16,2,0,154.53,0
7,0,26,1440,34,189,8,3,0,814.96,0
7,0,26,3415,61,7,21,3,0,167.04,0
7,0,27,100,15,0,3,2,1,5.175,0
7,0,27,3530,67,15,25,3,0,203.88,0
7,0,28,920,32,20,12,2,0,132.84,0
7,0,28,1320,17,37,8,4,1,125.925,0
7,0,28,1628,42,35,70,4,0,129.25,0
7,0,28,1683,44,28,67,5,0,67.905,0
7,0,28,3645,73,47,29,4,0,210.45,0
7,0,29,475,21,13,9,2,1,80.82,0
7,0,29,1375,39,198,13,3,0,848.56,0
7,0,29,1430,41,191,10,3,0,822.84,0
7,0,30,5433,90,9,18,2,0,289.035,1
7,0,31,50,2,0,1,2,1,2.34,1
7,0,31,1310,24,39,10,4,1,130.85,0
7,0,31,3485,71,23,29,3,0,234.24,0
7,0,31,7010,101,11,20,5,0,123.165,0
7,0,31,8730,113,127,37,3,0,861.72,0
7,0,32,2810,33,0,11,3,1,113.72,1
7,0,32,15485,176,142,29,2,0,1343.745,0
7,0,33,1130,22,36,6,4,1,118.8,0
7,0,33,1890,48,35,18,3,1,217.52,0
7,0,33,6638,73,98,33,2,0,742.995,0
7,0,33,7370,121,272,31,2,0,1561.095,0
7,0,33,7385,107,35,37,5,0,164.88,0
7,0,33,11510,150,7,43,4,0,309.0,0
7,0,34,4290,69,0,13,2,0,196.155,0
7,0,34,4560,79,7,21,3,0,213.56,0
7,0,34,13818,165,7,40,3,0,587.32,0
7,0,34,15305,174,139,25,2,0,1322.055,0
7,0,35,2058,46,0,12,3,1,84.16,0
7,0,35,2665,39,284,19,3,0,1244.16,0
7,0,35,2745,38,7,16,3,0,139.32,1
7,0,35,3185,58,176,21,2,0,937.935,0
7,0,35,3550,33,8,14,3,0,175.32,0
7,0,35,5108,87,1,24,2,0,238.275,1
7,0,35,6725,90,183,24,3,0,1004.6,0
7,0,35,7013,79,122,50,2,0,868.14,0
7,0,36,2078,43,25,28,3,1,184.84,1
7,0,36,2618,62,7,31,2,0,152.1,0
7,0,36,4083,61,3,36,1,0,244.42,0
7,0,36,4138,63,0,33,1,0,231.055,0
7,0,36,4665,75,19,30,2,0,298.8,0
7,0,36,6670,112,257,20,3,0,1299.28,0
7,0,36,8405,110,119,43,3,0,816.6,0
7,0,36,11350,148,0,43,3,0,459.92,0
7,0,37,2378,36,8,6,4,0,80.35,0
7,0,37,2485,37,281,15,3,0,1224.88,0
7,0,37,3908,82,7,26,2,0,211.05,0
7,0,37,4400,77,0,21,3,0,179.08,0
7,0,37,6323,100,8,10,2,0,325.035,0
7,0,37,7100,96,207,41,3,0,1115.84,0
7,0,37,11465,154,11,47,4,0,317.975,0
7,0,37,13658,163,0,40,3,0,552.84,0
7,0,37,15240,179,148,30,2,0,1359.855,0
7,0,37,15295,181,141,27,2,0,1330.92,0
7,0,38,628,9,16,7,3,1,89.48,1
7,0,38,833,11,20,7,5,0,42.66,0
7,0,38,1123,14,25,9,4,1,90.925,1
7,0,38,1993,51,6,17,3,0,105.76,0
7,0,38,2048,53,0,14,3,1,84.04,0
7,0,38,2485,49,161,10,2,0,838.53,0
7,0,38,2993,68,23,48,2,0,241.245,0
7,0,38,3175,72,11,13,3,0,173.88,0
7,0,38,4023,88,9,30,3,0,200.44,0
7,0,38,4515,83,2,25,3,0,191.92,0
7,0,38,6313,70,90,39,2,0,692.235,0
7,0,38,11580,160,43,51,4,0,401.0,0
7,0,38,13773,169,0,44,3,0,557.68,0
7,0,39,495,7,16,5,2,1,94.59,1
7,0,39,900,14,7,6,2,1,72.63,0
7,0,39,1370,21,16,16,2,1,134.595,0
7,0,39,3965,66,0,19,3,0,161.24,0
7,0,39,4073,68,5,38,1,0,255.255,0
7,0,39,4138,94,41,34,3,0,333.28,0
7,0,39,4630,89,34,29,3,0,324.76,0
7,0,39,13888,175,32,48,3,0,690.52,0
7,0,40,1015,20,20,10,3,1,121.4,0
7,0,40,2420,42,290,20,3,0,1258.48,0
7,0,40,2475,44,283,17,3,0,1232.76,0
7,0,40,2860,55,185,27,2,0,963.675,0
7,0,40,3225,30,17,20,3,0,198.2,0
7,0,40,3550,78,35,30,3,0,285.12,0
7,0,40,5623,91,7,17,3,0,256.56,0
7,0,41,813,12,23,9,3,1,125.0,0
7,0,41,823,18,22,9,5,0,45.615,0
7,0,41,1113,21,27,11,4,1,95.85,1
7,0,41,1130,26,52,14,3,1,254.24,0
7,0,41,3893,66,2,34,1,0,228.745,0
7,0,41,11420,158,19,51,4,0,336.95,0
7,0,42,485,14,18,7,2,1,103.455,1
7,0,42,1360,28,18,18,2,1,143.46,0
7,0,42,2053,33,17,12,4,0,94.65,0
7,0,42,3978,92,17,34,3,0,230.8,0
7,0,42,4470,87,10,29,3,0,222.28,0
7,0,42,5998,97,17,16,3,0,311.8,0
7,0,42,13728,173,8,48,3,0,588.04,0
7,0,43,438,14,15,5,3,1,78.08,1
7,0,43,643,16,19,5,5,0,38.385,0
7,0,43,933,19,24,7,4,1,83.8,1
7,0,44,305,12,15,3,3,1,72.68,1
7,0,44,803,19,25,11,3,1,132.88,0
7,0,44,970,24,28,14,3,1,151.76,0
7,0,44,1180,26,15,14,3,1,108.24,0
7,0,46,623,17,22,7,3,1,113.6,0
7,1,7,1713,23,7,5,3,0,97.44,1
7,1,9,2088,29,21,22,3,0,168.68,1
7,1,30,2990,35,1,15,2,1,140.625,1
7,1,31,2268,38,26,30,3,1,196.24,1
7,1,33,2088,36,23,26,3,1,176.96,1
7,1,33,2238,48,0,16,3,1,91.44,0
7,1,35,2265,54,59,35,3,1,328.76,1
7,1,35,2800,40,0,13,3,1,113.6,1
7,1,36,2023,41,32,31,3,0,210.56,1
7,1,38,7045,118,281,37,2,0,1586.835,0
7,1,41,618,16,18,9,3,1,97.36,1
8,0,10,1678,19,7,5,3,0,95.88,1
8,0,10,5100,51,223,10,3,0,1098.04,0
8,0,12,2898,41,23,15,3,0,209.56,0
8,0,13,6028,132,73,38,1,0,740.3,0
8,0,15,2738,39,0,15,3,0,111.08,0
8,0,15,4775,48,232,16,3,0,1120.92,0
8,0,15,8333,161,52,25,4,0,342.35,0
8,0,16,2852,45,31,19,3,0,239.88,0
8,0,16,2853,45,31,19,3,0,239.92,0
8,0,17,2968,51,63,23,3,0,372.76,0
8,0,17,8708,167,76,42,4,0,411.875,0
8,0,19,2405,37,36,14,2,0,271.89,0
8,0,20,1225,26,11,12,2,0,105.795,0
8,0,20,2808,49,39,23,3,0,270.28,0
8,0,22,1045,24,8,8,2,0,84.105,0
8,0,24,1793,43,27,66,4,0,113.4,0
8,0,24,2080,34,45,20,3,0,264.56,0
8,0,25,585,20,12,8,2,1,81.225,0
8,0,25,640,22,5,5,2,1,52.29,0
8,0,25,980,29,17,13,2,0,121.905,0
8,0,25,1035,31,10,10,2,0,92.97,0
8,0,25,1540,40,190,9,3,0,823.2,0
8,0,26,2168,49,51,83,4,0,182.925,0
8,0,26,3935,72,16,23,3,0,224.28,0
8,0,27,1915,46,214,26,2,0,1051.245,0
8,0,28,575,27,14,10,2,1,90.09,0
8,0,30,395,25,11,6,3,1,60.8,0
8,0,30,1190,19,33,7,4,0,112.725,0
8,0,31,3610,69,25,29,3,0,247.16,0
8,0,31,8855,111,129,37,3,0,874.64,0
8,0,32,2188,42,24,27,3,1,185.2,1
8,0,33,3285,45,23,29,2,1,253.35,1
8,0,33,4198,60,0,34,1,0,234.19,0
8,0,33,5398,86,0,18,2,0,246.78,1
8,0,33,6763,71,100,33,2,0,757.53,0
8,0,33,15405,180,140,26,2,0,1331.325,0
8,0,34,2158,52,0,13,3,1,88.4,0
8,0,34,4415,67,7,13,3,0,207.28,0
8,0,34,5513,92,19,22,2,0,337.725,1
8,0,34,6975,97,7,20,4,0,194.3,0
8,0,34,7155,117,280,36,2,0,1587.24,0
8,0,34,7210,119,273,33,2,0,1558.305,0
8,0,34,8695,109,105,37,3,0,772.16,0
8,0,35,4018,58,0,30,1,0,224.18,0
8,0,35,7090,103,21,24,5,0,139.395,0
8,0,35,8810,115,137,41,3,0,905.0,0
8,0,35,15780,186,164,43,2,0,1456.47,0
8,0,36,1855,44,13,18,3,1,127.96,0
8,0,36,2533,58,22,30,3,1,191.64,0
8,0,36,2585,43,282,16,3,0,1233.12,0
8,0,36,2970,54,184,26,2,0,964.08,0
8,0,36,3025,56,177,23,2,0,935.145,0
8,0,36,3335,29,16,19,3,0,198.56,0
8,0,36,3660,77,34,29,2,0,321.165,0
8,0,36,3715,79,27,26,3,0,259.76,0
8,0,36,6603,69,76,33,2,0,642.24,0
8,0,36,7205,109,53,28,5,0,189.21,0
8,0,36,8925,121,169,45,3,0,1037.84,0
8,0,36,11870,159,12,45,3,0,529.16,0
8,0,37,1863,39,16,33,3,1,140.08,1
8,0,37,1970,50,45,22,3,1,260.8,0
8,0,37,4255,65,0,13,2,0,194.4,0
8,0,37,4428,93,10,28,3,0,220.84,0
8,0,37,4920,88,3,23,3,0,212.32,0
8,0,37,6718,75,108,37,2,0,791.685,0
8,0,37,7145,124,282,38,2,0,1596.105,0
8,0,37,14178,174,1,42,3,0,578.08,0
8,0,38,2085,56,77,26,4,1,246.025,0
8,0,38,2163,32,16,11,4,0,94.875,0
8,0,38,2960,49,306,33,3,0,1344.36,0
8,0,38,3953,63,0,35,1,0,220.88,0
8,0,38,4008,65,0,32,1,0,224.015,0
8,0,38,4370,71,5,17,3,0,197.64,0
8,0,38,6108,96,16,15,3,0,312.16,0
8,0,38,6163,98,9,12,3,0,286.44,0
8,0,38,6690,86,161,24,3,0,915.04,0
8,0,38,6833,81,140,41,2,0,941.13,0
8,0,38,15080,177,132,32,2,0,1280.565,0
8,0,39,1420,25,21,8,3,1,141.8,0
8,0,39,1833,49,0,19,3,1,75.28,0
8,0,39,2583,58,7,31,1,0,183.755,0
8,0,39,2960,61,186,28,2,0,972.945,0
8,0,39,3325,36,18,21,3,0,206.44,0
8,0,39,3650,84,36,31,2,0,330.03,0
8,0,39,4485,77,37,21,3,0,330.48,0
8,0,39,6805,92,193,28,3,0,1047.88,0
8,0,39,6965,122,279,34,3,0,1399.48,0
8,0,39,7045,107,29,28,5,0,150.78,0
8,0,39,11170,150,7,34,4,0,300.5,0
8,0,40,498,11,12,6,3,0,68.36,1
8,0,40,703,13,16,6,5,0,34.74,0
8,0,40,2698,64,9,35,2,0,164.79,0
8,0,40,4220,79,7,12,3,0,199.96,0
8,0,40,6920,98,225,32,4,0,737.95,0
8,0,40,13478,165,7,31,3,0,573.72,0
8,0,41,365,9,12,4,3,0,62.96,1
8,0,41,1240,23,12,15,2,0,110.835,0
8,0,41,1925,54,53,26,3,1,291.16,0
8,0,41,2153,39,18,13,4,0,99.8,0
8,0,41,2780,59,183,24,2,0,951.255,0
8,0,41,2813,70,41,39,2,0,314.235,0
8,0,41,3145,34,15,17,4,0,116.975,0
8,0,41,3470,82,33,27,3,0,274.08,0
8,0,41,6098,103,18,17,3,0,320.04,0
8,0,41,6673,79,116,41,2,0,825.84,0
8,0,41,11545,156,21,51,4,0,345.025,0
8,0,42,4103,90,19,34,3,0,243.72,0
8,0,42,4325,75,13,21,3,0,228.0,0
8,0,42,4595,85,12,29,3,0,235.2,0
8,0,42,13853,171,10,48,3,0,600.96,0
8,0,43,683,14,19,8,3,0,103.88,0
8,0,43,1973,37,15,9,4,0,87.75,0
8,0,43,5918,101,15,13,3,0,300.76,0
8,0,43,6760,96,201,32,3,0,1078.24,0
8,0,44,1095,22,30,14,3,1,164.68,0
8,0,44,2653,68,17,39,2,0,198.945,0
8,1,11,1792,25,7,9,3,0,100.68,1
8,1,11,1793,25,7,9,3,0,100.72,1
8,1,12,1908,31,39,13,3,0,233.56,1
8,1,15,1748,29,15,13,3,0,131.08,1
8,1,30,5558,88,11,18,2,0,303.57,1
8,1,31,2910,39,0,12,3,1,117.96,1
8,1,34,2563,48,48,44,3,1,296.44,1
8,1,34,5513,92,19,22,2,0,337.725,1
8,1,35,5628,98,51,26,2,0,487.17,1
8,1,36,2585,36,0,18,3,1,104.84,1
8,1,40,993,16,21,8,4,0,77.725,1
9,0,10,2197,30,8,7,3,0,121.08,1
9,0,10,6087,129,70,39,1,0,726.88,0
9,0,11,4885,47,231,15,3,0,1121.28,0
9,0,12,5908,127,67,35,1,0,700.425,0
9,0,13,8817,166,75,41,4,0,412.075,0
9,0,13,8873,168,68,38,4,0,396.025,0
9,0,14,4875,54,233,17,3,0,1129.16,0
9,0,15,3257,50,32,17,3,0,260.28,0
9,0,15,5897,134,69,37,1,0,711.205,0
9,0,16,4695,52,230,13,3,0,1109.88,0
9,0,16,8808,173,77,43,4,0,417.025,0
9,0,18,2558,41,17,6,3,0,171.96,0
9,0,18,8627,171,74,39,5,0,242.97,0
9,0,20,2190,33,44,19,3,0,264.92,0
9,0,20,2933,47,41,23,3,0,283.2,0
9,0,21,1145,30,9,9,2,0,93.375,0
9,0,22,700,19,2,6,2,1,41.355,0
9,0,23,1520,36,33,26,2,0,218.52,0
9,0,23,2180,40,46,21,3,0,272.8,0
9,0,24,520,17,0,2,2,1,24.165,0
9,0,25,2000,38,43,17,3,0,253.52,0
9,0,26,820,27,1,15,2,0,42.615,0
9,0,27,455,22,8,7,2,0,57.465,0
9,0,27,510,24,1,4,2,1,28.53,0
9,0,27,1758,39,7,66,4,0,62.425,0
9,0,27,3720,68,24,28,3,0,247.52,0
9,0,28,1505,36,168,9,2,0,825.345,0
9,0,28,1730,26,49,20,4,1,166.4,0
9,0,28,1873,45,37,70,5,0,84.27,0
9,0,29,1620,42,200,13,3,0,866.48,0
9,0,29,1988,51,69,74,5,0,134.085,0
9,0,30,1735,48,232,17,3,0,999.32,0
9,0,30,3710,75,26,30,3,0,255.4,0
9,0,31,3035,37,7,12,3,1,150.88,1
9,0,31,7270,116,270,34,2,0,1547.37,0
9,0,32,1828,49,45,74,5,0,95.655,0
9,0,32,3530,73,23,26,4,0,147.575,0
9,0,33,1575,46,208,17,3,0,896.84,0
9,0,33,3085,53,174,24,2,0,924.21,0
9,0,33,3775,76,24,27,2,0,281.295,0
9,0,33,7090,114,267,30,3,0,1356.16,0
9,0,33,15530,178,142,26,2,0,1345.86,0
9,0,34,2283,50,7,13,3,1,121.32,0
9,0,34,4118,64,0,31,1,0,230.01,0
9,0,34,7495,108,22,22,5,0,147.045,0
